created_at,timestamp,emoji,test,question_number,field,comment,image_url
2025-05-22T19:13:26.104000-03:00,04:02,✅,FMABC,Q57,Óptica,"<https://www.youtube.com/watch?v=HQZUJB8gUeo> esse vídeo explica lentes / óptica bem
dá pra lembrar que pra uma lente ou espelho dar zoom você tem que se aproximar dela (depois do foco), por causa de espelhos de maquiagem
lembra dos raios se afastando e a imagem invertida aumentando até que quando chega no foco as retas ficam paralelas. depois do foco, elas se formam normalmente, sem inverter, porque se formam ""antes da lente""",
2025-05-22T18:43:43.186000-03:00,04:41,❌,FMABC 2020,Q60,Eletromagnetismo,"(eu li errado)

regra da mão esquerda: FBV
regra da mão direita: FVB
Fmag = qbv",
2025-05-22T18:38:40.879000-03:00,00:58,✅,FMABC 2020,Q55,Termodinâmica,,
2025-05-22T18:32:17.296000-03:00,07:10,✅,FMABC 2020,Q54,Energia,,
2025-05-22T18:17:46.195000-03:00,07:05,✅,FMABC 2020,Q53,Torque,"em exercícios de torque, defina um ponto de rotação e o sentido em que eles rotacionam, depois junta as forças que vão pro mesmo lado",
2025-05-22T18:07:37.004000-03:00,06:52,✅,FMABC 2020,Q52,Forças,,
2025-05-22T17:59:30.517000-03:00,00:28,✅,FMABC 2020,Q51,Cinemática/Matemática Básica,,
2025-05-19T18:52:21.029000-03:00,11:55,✅,UNIFESP 2020,Q11,Cinemática,(Dissertativa A e B),
2025-05-19T14:17:51.259000-03:00,10:56,✅,UNIFESP 2020,Q12,Forças/Empuxo,(Dissertativa A e B),
2025-05-18T10:23:40.304000-03:00,09:40,✅,UNIFESP 2020,Q11,Cinemática/Quantidade de Movimento,(Dissertativa A e B),
2025-05-17T21:48:12.686000-03:00,05:40,❌,ENEM 2024 VERDE,Q174,Combinatória,,
2025-05-17T21:10:56.635000-03:00,09:50,✅,UNIFESP 2020,Q13,Óptica,"(Dissertativa A e B)

o item B eu não consegui provar por cálculo, eu sabia por intuição
em óptica lembrar que na fórmula do aumento (i/o = p'/p), se  a imagem for invertida o sinal é negativo",
2025-05-17T21:03:31.873000-03:00,10:16,✅,UNIFESP 2020,Q15,Elétrica/Eletromagnetismo,(Dissertativa A e B),
2025-05-17T10:16:50.411000-03:00,09:34,☑️,UNIFESP 2020,Q16,Matemática Básica,"(Dissertativa A e B)

eu só não sabia a fórmula de desvio padrão que era super específica",
2025-05-17T09:56:10.861000-03:00,03:44,❌,UNIFESP 2020,Q14,Ondas,(Dissertativa A e B),
2025-05-16T11:44:26.960000-03:00,01:50,❌,SLA 2025,Q113,Reatividade,"quando for falar de eletronegatividade, sempre lembra do FON
e aí vc vai lembrar automaticamente do CLBRISCPH",
2025-05-16T11:36:00.372000-03:00,01:35,✅,ENEM 2024,Q94,Equilíbrio Químico,,
2025-05-16T11:29:34.767000-03:00,00:45,✅,UPF,2013/1,Q00,,
2025-05-16T11:27:44.630000-03:00,00:54,✅,SLA 2025,Q112,Elétrica,,
2025-05-16T11:25:13.034000-03:00,00:12,✅,UNESP 2024,Q06,Funções da Linguagem,,
2025-05-16T11:23:27.872000-03:00,02:13,✅,IFSUL 2017,Q41,Álgebra,,
2025-05-13T23:14:42.606000-03:00,12:48,☑️,UNIFESP 2020,Q17,Geometria,"(Dissertativa A e B)

em semelhança de triângulos tangente ajuda",
2025-05-13T22:54:28.956000-03:00,12:44,☑️,UNIFESP 2020,Q18,Geometria,(Dissertativa A e B),
2025-05-13T17:02:45.007000-03:00,10:30,☑️,UNIFESP 2020,Q20,Trigonometria/Circunferências,"(Dissertativa A e B)

ângulos **inscritos** em circunferências enxergam o dobro do ângulo (nessa imagem você já mata que alpha é 60 graus)
o ângulo E enxerga o diâmetro, ou seja, enxerga 180 graus

completar quadrados: soma a metade do quadrado da incognita e soma do outro lado pra compensar (x² - 4x = 0; x² - 4x + 2² = 2²). também aprender a fechar o trinômio

área de triângulo: 1/2 absen",https://cdn.discordapp.com/attachments/1340776915451252776/1371940753160278097/image.png?ex=6935dd64&is=69348be4&hm=c6ae986db0421b957df5de6369095639a313dcd404d3360b8fa0b4a0044b2417&
2025-05-12T20:35:34.939000-03:00,03:00,❌,UNIFESP 2019,Q19,Combinatória,(Dissertativa A e B),
2025-05-12T13:47:53.550000-03:00,02:24,❌,UNIFESP 2019,Q12,Forças,"(Dissertativa A e B)

em colisões, ""elástica"" significa que a energia foi totalmente conservada. ""inelástica"" significa que houve perda de energia
""perfeitamente"" significa que as bolinhas se movem juntas",
2025-05-12T13:26:33.016000-03:00,04:07,☑️,UNIFESP 2019,Q14,Óptica,"(Dissertativa A e B)

sempre que ver lentes em óptica, lembra que se a lente for divergente o sinal da fórmula de 1/f é negativo",
2025-05-12T10:29:47.443000-03:00,07:27,✅,UNIFESP 2019,Q13,Elétrica/Calorimetria,(Dissertativa A e B),
2025-05-12T08:09:46.817000-03:00,11:09,✅,UNIFESP 2019,Q15,Elétrica,(Dissertativa A e B),
2025-05-11T18:54:26.282000-03:00,07:51,✅,UNIFESP 2019,Q16,Funções,(Dissertativa A e B),
2025-05-11T17:55:29.009000-03:00,04:52,❌,UNIFESP 2019,Q17,Logaritmos,(Dissertativa A e B),
2025-05-11T17:26:03.319000-03:00,08:43,☑️,UNIFESP 2019,Q18,Geometria,"(Dissertativa A e B)

bissetriz divide o ângulo ao meio
tan(2x) = 2tan(x) / 1 - tan²x

talvez é fácil lembrar que tan(22,5) = sqrt(2) - 1",https://cdn.discordapp.com/attachments/1340776915451252776/1371221842160910397/image.png?ex=6935e2db&is=6934915b&hm=40b0ef19436088dc37479d41f253e3b16679991a6adb1a4e4db1e250fae28da9&
2025-05-11T16:52:52.037000-03:00,05:28,✅,UNIFESP 2019,Q20,Geometria,"(Dissertativa A e B)

uma dica pra pitágoras é usar semelhança de triângulos pra diminuir um triângulo, e quando for colocar a resposta é só multiplicar denovo
o maior é sqrt(40100), o menor é 10x menor, que é sqrt(401). multiplica por 10 pra voltar pro normal, fica 10*sqrt(401)",https://cdn.discordapp.com/attachments/1340776915451252776/1371213490249011252/image.png?ex=6935db13&is=69348993&hm=e3d5b4646b204ea5344fbc7e76652b4a4c6f7566a57e038342b4e77e76421f43&
2025-05-11T16:13:30.775000-03:00,09:36,☑️,UNIFESP 2019,Q19,Combinatória,(Dissertativa A e B),
2025-05-08T22:12:55.627000-03:00,06:02,❌,UNESP 2022,Q84,Geometria,(errei uma subtração),
2025-05-08T19:44:11.158000-03:00,02:46,❌,UNESP 2022,Q85,Funções,,
2025-05-08T19:43:58.925000-03:00,03:18,✅,UNESP 2022,Q86,Trigonometria,,
2025-05-08T18:54:11.548000-03:00,09:58,❌,UNESP 2022,Q87,Geometria,,
2025-05-08T18:17:31.897000-03:00,12:20,❌,UNESP 2022,Q88,Combinatória,"pra fazer múltiplos de um número em um intervalo é só ir do numeroX1 até o numeroXfinal do intervalo. por exemplo, múltiplos de 3 de 1-100 tem de 3 até 99, que é 3x1 até 3x33, então 33 números
pra fazer múltiplos de dois números ao mesmo tempo é só fazer os múltiplos normais do múltiplo mais próximo desses dois (por exemplo de 3 e 4 seria 12, de 3 e 6 seria 6, de 4 e 6 seria 12; é sempre o múltiplo mais próximo)

o princípio de inclusão e excluão é Sunitários - Sduplos + Striplos",
2025-05-08T17:46:25.164000-03:00,08:31,❌,UNESP 2022,Q89,Logaritmos,,
2025-05-08T11:33:53.661000-03:00,05:34,✅,UNESP 2022,Q90,Matemática Básica,,
2025-05-07T16:48:43.677000-03:00,08:04,✅,ENEM 2018 PPL,Q174,Matemática Básica,,
2025-05-07T16:39:30.309000-03:00,02:52,✅,ENEM 2018 PPL,Q166,Sistemas,,
2025-05-07T16:36:14.206000-03:00,05:08,✅,ENEM 2018 PPL,Q165,Cinemática,,
2025-05-05T21:50:38.274000-03:00,01:37,❌,ENEM 2018 PPL,Q175,Óptica,,
2025-05-05T18:48:07.096000-03:00,04:51,❌,ENEM 2020 PPL,Q138,Matemática Básica,,
2025-05-05T18:36:57.781000-03:00,07:57,❌,ENEM 2018 PPL,Q171,Funções,,
2025-05-05T17:59:39.628000-03:00,06:16,❌,ENEM 2018 PPL,Q179,Médias,(falta de atenção),
2025-05-05T17:52:42.941000-03:00,01:30,✅,ENEM 2018 PPL,Q163,Combinatória,,
2025-05-05T17:50:53.800000-03:00,00:38,✅,ENEM 2020 PPL,Q140,Funções,,
2025-05-05T17:49:46.113000-03:00,02:10,❌,ENEM 2020 PPL,Q142,Matemática Básica,(falta de atenção),
2025-05-05T17:44:38.993000-03:00,02:04,❌,ENEM 2018 PPL,Q168,Análise de Gráfico,(acertei mas escrevi errado),
2025-05-05T17:39:00.485000-03:00,02:40,✅,ENEM 2018 PPL,Q164,Análise de Gráfico,,
2025-05-05T17:29:58.618000-03:00,07:42,✅,ENEM 2018 PPL,Q149,Logaritmos,,
2025-05-05T17:13:31.061000-03:00,07:07,❌,ENEM 2018 PPL,Q151,Geometria,,
2025-05-05T17:02:25.995000-03:00,01:05,❌,ENEM 2018 PPL,Q170,Rotações,,
2025-05-05T16:54:53.210000-03:00,00:58,❌,ENEM 2018 PPL,Q61,Matemática Básica,(enunciado ruim),
2025-05-05T16:52:33.154000-03:00,06:07,✅,ENEM 2018 PPL,Q147,Geometria,,
2025-05-05T16:42:40.700000-03:00,00:22,✅,ENEM 2018 PPL,Q138,Interpretação de Texto,,
2025-05-04T23:38:00.800000-03:00,02:59,✅,ENEM 2020 PPL,Q150,Análise de Gráfico/Médias,,
2025-05-04T23:32:44.083000-03:00,07:07,❌,ENEM 2020 PPL,Q136,Matemática Básica,,
2025-05-04T23:24:17.400000-03:00,05:21,❌,ENEM 2020 PPL,Q159,Análise de Gráfico,,
2025-05-04T23:18:10.658000-03:00,01:44,✅,ENEM 2020 PPL,Q152,Matemática Básica/Sistemas,,
2025-05-04T23:15:57.850000-03:00,04:27,✅,ENEM 2020 PPL,Q157,Matemática Básica/Sistemas,,
2025-05-04T23:09:46.965000-03:00,01:40,❌,ENEM 2020 PPL,Q162,Matemática Básica,,
2025-05-04T23:07:50.311000-03:00,00:50,❌,ENEM 2020 PPL,Q153,Análise de Gráfico,(falta de atenção),
2025-05-04T23:05:26.501000-03:00,01:05,✅,ENEM 2020 PPL,Q145,Projeções,,
2025-05-04T22:58:23.185000-03:00,03:20,❌,ENEM 2020 PPL,Q147,Combinatória,,
2025-05-04T22:54:23.292000-03:00,04:50,✅,ENEM 2020 PPL,Q139,Logaritmos,,
2025-05-04T22:49:14.446000-03:00,03:09,✅,ENEM 2020 PPL,Q137,Geometria,,
2025-05-03T16:09:08.190000-03:00,02:57,✅,ENEM 2020 PPL,Q115,Matemática Básica,,
2025-05-03T15:54:52.308000-03:00,02:30,✅,ENEM 2020 PPL,Q154,Matemática Básica,,
2025-05-03T15:45:03.524000-03:00,08:25,✅,ENEM 2020 PPL,Q178,Matemática Básica,,
2025-05-03T15:25:09.149000-03:00,00:26,✅,ENEM 2020 PPL,Q143,Matemática Básica,,
2025-05-03T15:24:16.624000-03:00,01:20,✅,ENEM 2020 PPL,Q172,Combinatória/Matemática Básica/Análise de Gráfico,,
2025-05-03T15:22:19.533000-03:00,00:41,✅,ENEM 2020 PPL,Q177,Matemática Básica,,
2025-05-03T15:21:20.053000-03:00,00:53,✅,ENEM 2020 PPL,Q166,Matemática Básica/Geometria,,
2025-05-03T15:14:22.980000-03:00,03:45,✅,ENEM 2020 PPL,Q169,Análise de Gráfico,,
2025-05-03T15:14:01.512000-03:00,04:30,❌,ENEM 2020 PPL,Q170,Matemática Básica,,
2025-05-03T14:55:26.252000-03:00,00:31,❌,ENEM 2020 PPL,Q168,Projeções,,
2025-05-03T14:50:42.571000-03:00,00:32,✅,ENEM 2020 PPL,Q167,Combinatória,,
2025-05-03T13:04:24.335000-03:00,10:07,☑️,UNIFESP 2011,Q11,Cinemática,(Dissertativa A e B),
2025-05-03T12:55:11.031000-03:00,02:53,✅,ENEM 2020 PPL,Q160,Geometria,,
2025-05-03T12:48:05.308000-03:00,04:52,❌,ENEM 2020 PPL,Q165,Matemática Básica,,
2025-05-03T11:05:59.784000-03:00,00:59,❌,ENEM 2020 PPL,Q161,Matemática Básica,,
2025-05-02T22:30:09.725000-03:00,05:00,✅,ENEM 2020 PPL,Q164,Matemática Básica,,
2025-05-02T22:23:12.430000-03:00,01:13,❌,2 BERNOULLI 2020,Q94,Bioquímica,proteína em excesso pode causar problemas renais,
2025-05-02T22:21:12.638000-03:00,00:24,✅,ENEM 2016,Q00,Genética,,
2025-05-02T22:19:06.972000-03:00,01:15,❌,ENEM 2014,Q09,Química Orgânica,,
2025-05-02T22:17:12.908000-03:00,00:23,✅,ENEM 2017,Q00,Ecologia,,
2025-05-02T22:15:36.631000-03:00,00:17,✅,4 SAS 2021,Q74,Geografia/Fordismo,,
2025-05-02T22:14:10.108000-03:00,00:50,✅,1 SOMOS 2025,Q00,Ecologia,,
2025-05-02T16:52:26.981000-03:00,07:22,✅,UNIFESP 2021,Q12,Forças,(Dissertativa A e B),
2025-05-02T16:40:32.447000-03:00,04:41,☑️,UNIFESP 2021,Q13,Termodinâmica,(Dissertativa A e B),
2025-05-02T16:22:24.638000-03:00,14:06,☑️,UNIFESP 2021,Q16,Matemática Básica,(Dissertativa A e B),
2025-04-29T22:04:39.156000-03:00,00:20,✅,POLIEDRO 2025,Q118,Biologia,a acidificação causada pelo CO2 na água também causa o embranquecimento dos corais,
2025-04-29T15:33:29.026000-03:00,02:52,❌,UNIFESP 2021,Q18,Geometria,"(Dissertativa A e B) (falta de atenção)

altura de um triângulo equilátero é l*sqrt(3)/2",
2025-04-28T23:33:53.495000-03:00,05:23,✅,UNIFESP 2021,Q15,Elétrica/Eletromagnetismo,(Dissertativa A e B),
2025-04-28T22:01:06.129000-03:00,00:36,❌,FUVEST 2019,Q00,Física,(Dissertativa A e B),
2025-04-28T09:20:16.311000-03:00,12:08,☑️,UNIFESP 2021,Q14,Óptica,(Dissertativa A e B),
2025-04-27T22:15:08.070000-03:00,16:11,☑️,UNIFESP 2021,Q19,Matemática Básica,(Dissertativa A e B),
2025-04-27T21:25:34.520000-03:00,02:57,❌,UNIFESP 2021,Q20,Combinatória,(Dissertativa A e B),
2025-04-27T12:59:53.572000-03:00,05:14,❌,UNIFESP 2021,Q17,Geometria,"(Dissertativa A e B)

importante lembrar de mediatriz em geometria analítica. a intersecção das mediatrizes em uma circunferência é o circuncentro, que é o centro da circunferência circunscrita",
2025-04-27T10:36:27.005000-03:00,02:37,❌,UNIFESP 2017,Q20,Logaritmos,(Dissertativa A e B) (falta de atenção),
2025-04-27T10:33:20.914000-03:00,01:25,✅,ALBERT EINSTEIN 2022,Q37,Termodinâmica,,
2025-04-26T20:34:12.430000-03:00,04:46,❌,ALBERT EINSTEIN 2022,Q36,Energia/Forças,,
2025-04-26T19:46:13.885000-03:00,18:00,✅,ALBERT EINSTEIN 2022,Q38,Óptica/Trigonometria,"(demorei por falta de atenção. ia ter sido 6 ou 7 minutos, mas eu inverti um ângulo sem querer)",
2025-04-26T19:37:58.881000-03:00,01:11,✅,ALBERT EINSTEIN 2022,Q39,Ondas,,
2025-04-26T19:26:02.289000-03:00,11:00,❌,ALBERT EINSTEIN 2022,Q40,Elétrica,"(falta de atenção. se uma lâmpada queimou e tá em série com outras, a corrente não vai passar pras outras)",
2025-04-26T19:13:03.265000-03:00,03:20,❌,ALBERT EINSTEIN 2022,Q41,Matemática Básica,,
2025-04-26T14:44:22.573000-03:00,11:23,❌,ALBERT EINSTEIN 2022,Q42,Geometria/Funções,,
2025-04-26T13:15:05.772000-03:00,00:19,✅,POLIEDRO 2025,Q48,Placas Tectônicas,,
2025-04-24T23:11:37.734000-03:00,00:23,✅,BERNOULLI 2025,Q00,Modelos Atômicos,,
2025-04-24T23:07:32.029000-03:00,01:12,❌,SAS 2025,Q00,Cadeias Alimentares,"se o gafanhoto consome a planta, diminuir a população dos dois não diminui a produção, fica igual. isso acontece porque diminuir a população de gafanhotos implica aumentar a população de plantas",
2025-04-24T23:03:31.033000-03:00,00:29,✅,2 SOMOS 2023,Q73,Geografia,,
2025-04-24T21:35:11.391000-03:00,10:46,❌,ALBERT EINSTEIN 2022,Q47,Combinatória,,
2025-04-24T19:31:18.740000-03:00,03:33,❌,ALBERT EINSTEIN 2022,Q46,Funções,"(falta de atenção, erro de sinais)",
2025-04-24T10:36:50.903000-03:00,09:57,❌,ALBERT EINSTEIN 2022,Q44,Trigonometria/Álgebra,,
2025-04-24T10:26:23.896000-03:00,01:42,✅,ALBERT EINSTEIN 2022,Q43,Análise de Gráfico/Matemática Básica,,
2025-04-24T00:19:12.022000-03:00,01:45,❌,ENEM PPL 2023,Q94,Polaridade,,
2025-04-24T00:14:59.058000-03:00,02:13,✅,ENEM 2024,Q94,Cadeias Orgânicas/Polaridade,,
2025-04-24T00:11:12.282000-03:00,00:37,✅,ENEM 2014,Q84,Ondulatória,,
2025-04-24T00:09:33.947000-03:00,00:15,✅,ENEM 2023,Q103,Botânica,,
2025-04-24T00:08:01.230000-03:00,01:12,✅,ENEM 2024,Q107,Fisiologia Humana,hcl fica no estômago,
2025-04-24T00:05:15.721000-03:00,00:24,✅,2 SOMOS 2025,Q109,Funções Orgânicas,,
2025-04-24T00:03:54.783000-03:00,01:12,❌,4 BERNOULLI 2023,Q00,Funções Orgânicas,,
2025-04-24T00:00:51.227000-03:00,01:46,❌,1 BERNOULLI 2024,Q00,Cartografia,,
2025-04-23T20:56:43.739000-03:00,06:00,❌,ALBERT EINSTEIN 2022,Q48,Matemática Básica,,
2025-04-23T14:06:09.216000-03:00,12:02,❌,ALBERT EINSTEIN 202,Q49,Geometria,,
2025-04-23T13:39:58.467000-03:00,04:36,❌,ALBERT EINSTEIN 2022,Q45,Álgebra,relações de girard pra resolver questões com terceiro grau,
2025-04-23T13:33:10.236000-03:00,04:34,✅,ALBERT EINSTEIN 2022,Q50,Matemática Básica,,
2025-04-21T23:50:11.791000-03:00,01:23,✅,SLA 0000,Q95,Ciclo do Nitrogênio,,
2025-04-21T23:44:54.986000-03:00,00:27,✅,1 SAS 2025,Q00,Interpretação de Texto,,
2025-04-21T23:41:12.523000-03:00,00:29,✅,6 SAS 2023,Q00,Cadeias Alimentares,"bioacumulação = dentro de um indivíduo
biomagnificação = ao longo da cadeia alimentar",
2025-04-21T23:38:33.446000-03:00,00:57,❌,4 POLIEDRO 2024,Q95,Biologia,"ecótono é a zona de transição entre dois ecossistemas (lembra tioo isótono é neutro, é o entre)
biótipo é uma amárea geográfica que possui características ambientais específicas (tipo bioma)",
2025-04-21T23:34:40.550000-03:00,01:04,✅,ENEM 2018,Q119,Doenças,leishmaniose é causada pela picada de mosquito-palha. produtos botânicos inseticidas podem ajudar no controle,
2025-04-21T23:31:49.264000-03:00,00:50,✅,SLA 0000,Q81,Cartografia,,
2025-04-21T23:28:21.795000-03:00,00:45,✅,2 SOMOS 2025,Q100,Separação de Misturas,"flotação vem de float, flutuar. é um processo onde as partículas se aderem às bolhas de ar, formando aglomerados de baixa densidade e flutuando para a superfície da mistura",
2025-04-21T23:26:41.066000-03:00,00:45,✅,ENEM 2021,Q99,Biotecnologia,,
2025-04-21T23:22:48.328000-03:00,00:31,✅,5 SAS 2023,Q61,Interpretação de Texto,,
2025-04-20T15:26:16.008000-03:00,03:40,✅,FMABC 2022,Q71,Matemática Básica,,
2025-04-20T15:11:25.127000-03:00,03:40,❌,FMABC 2022,Q72,Geometria,"dica pra vestibulares: apareceu circunferência tangenciando retas, quase sempre você vai precisar desenhar esse raio e marcar o ângulo de 90 graus",https://cdn.discordapp.com/attachments/1340776915451252776/1363577815009591527/image.png?ex=6935c34d&is=693471cd&hm=3aa51d5ed77287dfc694ad6941d13bdd3ee81872ad3c1d5ec0a1580ab078181c&
2025-04-20T15:06:13.956000-03:00,05:20,✅,FMABC 2022,Q74,Matemática Básica,,
2025-04-20T14:49:09.127000-03:00,03:45,❌,FMABC 2022,Q76,Combinatória,,
2025-04-20T14:44:40.158000-03:00,03:43,✅,FMABC 2022,Q75,Geometria,,
2025-04-20T14:37:29.591000-03:00,09:32,✅,FMABC,Q73,Matemática Básica,,
2025-04-20T14:18:44.083000-03:00,03:55,❌,FMABC 2022,Q77,Geometria,"área de hexagono é sempre chata, mas é bom lembrar que é 6x a área do triângulo equilátero, ou
área do hexagono = (3a²*√3)/2",
2025-04-20T12:42:52.948000-03:00,03:38,✅,FMABC 2022,Q78,Matemática Básica/Medianas,,
2025-04-18T20:17:12.538000-03:00,07:21,❌,FMABC 2022,Q79,Funções,,
2025-04-18T20:08:09.839000-03:00,06:09,❌,FMABC 2022,Q80,Progressões,"(falta de atenção, não li o enunciado direito)",
2025-04-18T19:56:30.249000-03:00,00:59,✅,UNICAMP 2017,Q14,Matemática Básica,,
2025-04-18T19:54:09.592000-03:00,04:59,✅,UNICAMP 2017,Q17,Álgebra,,
2025-04-18T19:42:25.940000-03:00,12:04,❌,UNICAMP 2017,Q25,Trigonometria/Progressões,outra relação da trigonometria: tan²(x) + 1 = sec²(x),
2025-04-18T19:13:13.130000-03:00,06:00,❌,UNICAMP 2017,Q19,Geometria/Funções/Circunferências,"completar quadrado é somar metade da incógnita sem expoente e colocar ao quadrado
x² - x - (1/2)²

e pra transformar um quadrado do trinômio perfeito em um termo só, pega o x, o termo sozinho e tira ao quadrado, e coloca tudo isso ao quadrado. o sinal é o mesmo sinal do X sem expoente
x² - x + (1/2)²
( x - (1/2) )²",
2025-04-18T12:04:35.266000-03:00,00:55,❌,UNICAMP 2017,Q22,Álgebra/Funções,"demonstração do teorema do resto, bem legal, muito simples e não tinha pensado não sei como",https://cdn.discordapp.com/attachments/1340776915451252776/1362806021390860479/image.png?ex=69359783&is=69344603&hm=d8b1b9d7aa6d1d4ef4590c84eef7d193ee68816f02f782721b8daf86b9690e70&
2025-04-18T11:51:07.469000-03:00,06:35,✅,UNICAMP 2017,Q26,Trigonometria,,
2025-04-16T23:21:22.853000-03:00,00:36,❌,2° POLIEDDRO 2024,Q55,Fenômenos Terrestres,,
2025-04-16T21:43:37.435000-03:00,00:29,✅,5° POLIEDRO 2024,Q08,Interpretação de Texto,,
2025-04-16T21:36:22.587000-03:00,01:08,❌,1° SAS 2025,Q122,Separação de Misturas,,
2025-04-16T19:18:34.149000-03:00,02:56,❌,UNICAMP 2017,Q18,Funções,,
2025-04-16T19:10:44.973000-03:00,04:37,❌,UNICAMP 2017,Q23,Funções,,
2025-04-16T19:05:25.775000-03:00,00:48,✅,UNICAMP 2017,Q15,Combinatória,,
2025-04-16T19:04:15.005000-03:00,01:08,✅,UNICAMP 2017,Q24,Geometria,,
2025-04-16T19:02:48.268000-03:00,04:25,✅,UNICAMP 2017,Q20,Matrizes,,
2025-04-16T18:47:21.057000-03:00,01:04,❌,UNICAMP 2017,Q27,Citologia/Proporções,(multi disciplina),
2025-04-16T18:43:22.546000-03:00,05:15,✅,UNICAMP 2017,Q21,Matemática Básica,,
2025-04-16T18:37:48.836000-03:00,01:18,✅,UNICAMP 2017,Q28,Interpretação de Texto,,
2025-04-16T18:36:02.413000-03:00,01:30,✅,UNISA 2023,Q15,Funções,,
2025-04-16T18:33:52.108000-03:00,02:01,✅,UNISA 2023,Q16,Logaritmos/Álgebra,,
2025-04-16T18:29:13.229000-03:00,00:38,❌,UNISA 2023,Q17,Combinatória,,
2025-04-13T21:17:04.455000-03:00,05:04,✅,UNESP 2023,Q77,Cinemática,,
2025-04-13T21:11:36.177000-03:00,04:46,❌,UNICAMP 2017,Q16,Funções,"(falta de atenção, errei na conta facil)",
2025-04-13T21:06:48.107000-03:00,01:00,✅,UNISA 2023,Q19,Trigonometria,,
2025-04-13T21:05:04.970000-03:00,02:14,✅,UNISA 2023,Q18,Geometria,,
2025-04-13T21:01:49.355000-03:00,02:20,✅,UNESP 2023,Q76,Análise de Gráfico,,
2025-04-13T20:59:20.798000-03:00,01:55,❌,UNESP 2023,Q79,Energia/Análise de Gráfico,(analisei o grafico errado),
2025-04-13T20:55:56.375000-03:00,01:24,✅,UNESP 2023,Q80,Óptica/Funções Orgânicas,,
2025-04-13T20:53:12.675000-03:00,06:11,❌,UNESP 2023,Q81,Ondas,,
2025-04-13T20:01:44.322000-03:00,03:33,❌,UNESP 2023,Q84,Geometria,,
2025-04-13T19:57:33.978000-03:00,01:57,✅,UNESP 2023,Q83,Matemática Básica,,
2025-04-13T19:55:06.876000-03:00,02:21,✅,UNESP 2023,Q82,Elétrica,,
2025-04-13T19:52:09.758000-03:00,02:57,✅,UNESP 2023,Q78,Quantidade de Movimento,,
2025-04-13T16:00:31.090000-03:00,04:10,✅,UNESP 2023,Q86,Geometria,,
2025-04-13T15:55:16.455000-03:00,02:44,✅,UNESP 2023,Q88,Análise de Gráfico,,
2025-04-13T14:38:24.310000-03:00,06:00,❌,UNESP 2023,Q87,Trigonometria/Cinemática,"ângulos em circunferência: um ângulo escrito é metade do que ele enxerga
o angulo PQR enxerga 180 graus, então ele vale 90 graus. por isso, já dá pra deduzir que é um triângulo retângulo",https://cdn.discordapp.com/attachments/1340776915451252776/1361032791512318162/image.png?ex=6935bb90&is=69346a10&hm=79471c975dd3b3cd746f98a072fcf1f6d514d6d266621b31defc356854921f2a&
2025-04-13T11:04:45.617000-03:00,06:07,✅,UNESP 2023,Q90,Combinatória,,
2025-04-13T10:58:14.055000-03:00,03:43,✅,UNESP 2023,Q89,Geometria,,
2025-04-13T10:52:51.619000-03:00,01:23,❌,UNESP 2023,Q85,Matemática Básica,,
2025-04-09T17:21:52.001000-03:00,02:30,☑️,UNIFESP 2017,Q17,Geometria,(Dissertativa A e B),
2025-04-09T16:30:31.349000-03:00,06:35,❌,UNIFESP 2017,Q18,Combinatória,(Dissertativa A e B),
2025-04-09T15:55:37.249000-03:00,15:24,✅,UNIFESP 2017,Q19,Geometria,(Dissertativa A e B) (gostei dessa questão),
2025-04-09T15:36:39.096000-03:00,05:20,❌,UNIFESP 2017,Q12,Quantidade de Movimento/Energia,(Dissertativa A e B),
2025-04-07T16:32:09.745000-03:00,05:31,☑️,UNIFESP 2017,Q14,Óptica,"(Dissertativa A e B)

o ângulo externo é igual a soma dos internos opostos",
2025-04-07T16:15:38.205000-03:00,07:11,☑️,UNIFESP 2017,Q15,Calorimetria/Elétrica,(Dissertativa A e B),
2025-04-07T16:00:06.320000-03:00,07:47,☑️,UNIFESP 2017,Q16,Matemática Básica,(Dissertativa A e B),
2025-04-06T21:26:47.495000-03:00,01:03,❌,FUVEST 2023,Q58,Matemática Básica,(falta de atenção),
2025-04-06T21:25:20.052000-03:00,02:16,✅,FUVEST 2023,Q86,Geometria,,
2025-04-06T21:19:52.800000-03:00,07:35,❌,FUVEST 2023,Q84,Combinatória,,
2025-04-06T21:11:27.995000-03:00,03:59,✅,FUVEST 2023,Q22,Progressões,,
2025-04-06T21:06:57.450000-03:00,01:00,✅,FUVEST 2023,Q88,Matemática Básica,,
2025-04-06T21:04:41.865000-03:00,07:35,❌,FUVEST 2023,Q24,Matemática Básica,,
2025-04-06T16:54:09.539000-03:00,02:31,❌,FUVEST 2023,Q89,Geometria/Funções,,
2025-04-06T16:50:38.509000-03:00,05:22,✅,FUVEST 2023,Q90,Matemática Básica,,
2025-04-06T15:39:27.748000-03:00,03:13,❌,PUC,Q00,Funções,,
2025-04-06T15:35:32.193000-03:00,02:41,✅,UERJ 2023,Q2,Matemática Básica,,
2025-04-05T22:32:43.850000-03:00,04:59,❌,UERJ 2023,Q23,Progressões,a soma dos n primeiros termos de uma PG é a1*(1-q^n)/1-q),
2025-04-05T22:27:24.384000-03:00,00:33,✅,UERJ 2023,Q35,Óptica,,
2025-04-05T22:25:24.080000-03:00,02:10,❌,UERJ 2023,Q22,Geometria,,
